,Name,Images,Breed
287,Toy_Poodle,n02113624_3796.jpg,1
3186,Yorkshire_Terrier,n02094433_266.jpg,17
2408,Blenheim_Spaniel,n02086646_3149.jpg,13
1559,Leonberg,n02111129_1331.jpg,9
955,Irish_Setter,n02100877_370.jpg,5
4242,Walker_Hound,n02089867_3456.jpg,24
2310,Irish_Wolfhound,n02090721_3811.jpg,12
1112,Rottweiler,n02106550_3313.jpg,6
472,Norwich_Terrier,n02094258_439.jpg,2
3269,Basset,n02088238_9933.jpg,18
3888,miniature_pinscher,n02107312_7212.jpg,22
4516,Kerry_Blue_Terrier,n02093859_827.jpg,25
844,Boston_Bull,n02096585_1172.jpg,4
4673,Standard_Poodle,n02113799_1798.jpg,26
1580,Leonberg,n02111129_2112.jpg,9
244,Toy_Poodle,n02113624_3159.jpg,1
240,Toy_Poodle,n02113624_213.jpg,1
3506,Japanese_Spaniel,n02085782_3215.jpg,19
316,Toy_Poodle,n02113624_8890.jpg,1
1398,Schipperke,n02104365_7501.jpg,8
1488,Schipperke,n02104365_729.jpg,8
1609,Leonberg,n02111129_1390.jpg,9
3851,Dhole,n02115913_4025.jpg,21
1738,Pomeranian,n02112018_14394.jpg,10
2424,Blenheim_Spaniel,n02086646_3832.jpg,13
1861,Pomeranian,n02112018_4597.jpg,10
2932,Komondor,n02105505_3002.jpg,16
4904,Chihuahua,n02085620_473.jpg,28
4051,Lhasa,n02098413_2911.jpg,23
188,Australian_Terrier,n02096294_3105.jpg,0
4851,Saint_Bernard,n02109525_393.jpg,27
1466,Schipperke,n02104365_6930.jpg,8
3425,Japanese_Spaniel,n02085782_28.jpg,19
1763,Pomeranian,n02112018_687.jpg,10
3605,Standard_Schnauzer,n02097209_1240.jpg,20
270,Toy_Poodle,n02113624_10203.jpg,1
3378,Japanese_Spaniel,n02085782_3744.jpg,19
2835,African_hunting_dog,n02116738_9164.jpg,15
2067,Pekinese,n02086079_14359.jpg,11
1969,Pekinese,n02086079_6243.jpg,11
4431,Kerry_Blue_Terrier,n02093859_1733.jpg,25
4632,Standard_Poodle,n02113799_7726.jpg,26
1551,Leonberg,n02111129_454.jpg,9
4747,Saint_Bernard,n02109525_14297.jpg,27
2142,Irish_Wolfhound,n02090721_1954.jpg,12
3179,Yorkshire_Terrier,n02094433_2782.jpg,17
3147,Yorkshire_Terrier,n02094433_1772.jpg,17
4979,Chihuahua,n02085620_1558.jpg,28
3178,Yorkshire_Terrier,n02094433_259.jpg,17
2429,Blenheim_Spaniel,n02086646_3429.jpg,13
1354,Kelpie,n02105412_3766.jpg,7
4055,Lhasa,n02098413_4033.jpg,23
877,Boston_Bull,n02096585_1311.jpg,4
699,Whippet,n02091134_15713.jpg,3
2139,Irish_Wolfhound,n02090721_731.jpg,12
3030,Komondor,n02105505_1293.jpg,16
2695,Basenji,n02110806_6424.jpg,14
488,Norwich_Terrier,n02094258_1150.jpg,2
5064,Afghan_Hound,n02088094_899.jpg,29
1201,Rottweiler,n02106550_12160.jpg,6
3271,Basset,n02088238_10102.jpg,18
1625,Leonberg,n02111129_1014.jpg,9
90,Australian_Terrier,n02096294_5734.jpg,0
3192,Yorkshire_Terrier,n02094433_3878.jpg,17
797,Boston_Bull,n02096585_2260.jpg,4
4809,Saint_Bernard,n02109525_13580.jpg,27
2484,Blenheim_Spaniel,n02086646_1920.jpg,13
482,Norwich_Terrier,n02094258_2841.jpg,2
46,Australian_Terrier,n02096294_7641.jpg,0
2690,Basenji,n02110806_4966.jpg,14
4587,Standard_Poodle,n02113799_341.jpg,26
2187,Irish_Wolfhound,n02090721_6337.jpg,12
1640,Leonberg,n02111129_4779.jpg,9
216,Toy_Poodle,n02113624_5367.jpg,1
867,Boston_Bull,n02096585_554.jpg,4
1972,Pekinese,n02086079_23100.jpg,11
2427,Blenheim_Spaniel,n02086646_618.jpg,13
2925,Komondor,n02105505_1360.jpg,16
4688,Standard_Poodle,n02113799_4557.jpg,26
568,Whippet,n02091134_6616.jpg,3
838,Boston_Bull,n02096585_1947.jpg,4
1188,Rottweiler,n02106550_895.jpg,6
5137,Afghan_Hound,n02088094_7229.jpg,29
4923,Chihuahua,n02085620_500.jpg,28
4532,Kerry_Blue_Terrier,n02093859_1598.jpg,25
2623,Basenji,n02110806_1667.jpg,14
3394,Japanese_Spaniel,n02085782_516.jpg,19
4443,Kerry_Blue_Terrier,n02093859_2562.jpg,25
2453,Blenheim_Spaniel,n02086646_3466.jpg,13
4180,Lhasa,n02098413_5802.jpg,23
3818,Dhole,n02115913_1060.jpg,21
4775,Saint_Bernard,n02109525_3531.jpg,27
2826,African_hunting_dog,n02116738_8734.jpg,15
2632,Basenji,n02110806_2810.jpg,14
1707,Leonberg,n02111129_2168.jpg,9
3248,Basset,n02088238_10072.jpg,18
1114,Rottweiler,n02106550_6900.jpg,6
49,Australian_Terrier,n02096294_7456.jpg,0
2354,Blenheim_Spaniel,n02086646_602.jpg,13
638,Whippet,n02091134_842.jpg,3
612,Whippet,n02091134_7794.jpg,3
4723,Saint_Bernard,n02109525_8822.jpg,27
1233,Kelpie,n02105412_3779.jpg,7
3231,Basset,n02088238_9986.jpg,18
1397,Schipperke,n02104365_1158.jpg,8
4524,Kerry_Blue_Terrier,n02093859_3012.jpg,25
2551,Basenji,n02110806_3123.jpg,14
4172,Lhasa,n02098413_4100.jpg,23
3266,Basset,n02088238_8839.jpg,18
1863,Pomeranian,n02112018_4554.jpg,10
3019,Komondor,n02105505_4329.jpg,16
769,Boston_Bull,n02096585_1976.jpg,4
1010,Irish_Setter,n02100877_356.jpg,5
4642,Standard_Poodle,n02113799_1793.jpg,26
1911,Pomeranian,n02112018_1705.jpg,10
4330,Walker_Hound,n02089867_1029.jpg,24
817,Boston_Bull,n02096585_318.jpg,4
976,Irish_Setter,n02100877_4159.jpg,5
352,Norwich_Terrier,n02094258_1664.jpg,2
2618,Basenji,n02110806_4280.jpg,14
1989,Pekinese,n02086079_11511.jpg,11
1634,Leonberg,n02111129_1215.jpg,9
449,Norwich_Terrier,n02094258_73.jpg,2
1122,Rottweiler,n02106550_7616.jpg,6
325,Toy_Poodle,n02113624_6921.jpg,1
707,Whippet,n02091134_13940.jpg,3
1377,Schipperke,n02104365_9489.jpg,8
3232,Basset,n02088238_10028.jpg,18
2475,Blenheim_Spaniel,n02086646_3893.jpg,13
3509,Japanese_Spaniel,n02085782_1600.jpg,19
837,Boston_Bull,n02096585_1992.jpg,4
3929,miniature_pinscher,n02107312_5077.jpg,22
1833,Pomeranian,n02112018_354.jpg,10
4676,Standard_Poodle,n02113799_3978.jpg,26
3591,Standard_Schnauzer,n02097209_3534.jpg,20
4277,Walker_Hound,n02089867_1787.jpg,24
2055,Pekinese,n02086079_7959.jpg,11
800,Boston_Bull,n02096585_9725.jpg,4
396,Norwich_Terrier,n02094258_146.jpg,2
4611,Standard_Poodle,n02113799_6984.jpg,26
4336,Walker_Hound,n02089867_2280.jpg,24
4753,Saint_Bernard,n02109525_10743.jpg,27
1432,Schipperke,n02104365_8451.jpg,8
1942,Pomeranian,n02112018_3302.jpg,10
2913,Komondor,n02105505_3603.jpg,16
705,Whippet,n02091134_16794.jpg,3
2071,Pekinese,n02086079_6467.jpg,11
2468,Blenheim_Spaniel,n02086646_4120.jpg,13
1855,Pomeranian,n02112018_5515.jpg,10
3986,miniature_pinscher,n02107312_6003.jpg,22
1002,Irish_Setter,n02100877_2481.jpg,5
198,Toy_Poodle,n02113624_2595.jpg,1
2452,Blenheim_Spaniel,n02086646_669.jpg,13
2257,Irish_Wolfhound,n02090721_764.jpg,12
1468,Schipperke,n02104365_7409.jpg,8
2149,Irish_Wolfhound,n02090721_5716.jpg,12
1149,Rottweiler,n02106550_6074.jpg,6
2128,Irish_Wolfhound,n02090721_2047.jpg,12
11,Australian_Terrier,n02096294_7541.jpg,0
839,Boston_Bull,n02096585_5260.jpg,4
3913,miniature_pinscher,n02107312_6186.jpg,22
5001,Chihuahua,n02085620_2650.jpg,28
1680,Leonberg,n02111129_856.jpg,9
1608,Leonberg,n02111129_390.jpg,9
2575,Basenji,n02110806_757.jpg,14
495,Norwich_Terrier,n02094258_2277.jpg,2
4445,Kerry_Blue_Terrier,n02093859_746.jpg,25
727,Boston_Bull,n02096585_1450.jpg,4
2751,African_hunting_dog,n02116738_124.jpg,15
2516,Basenji,n02110806_1033.jpg,14
3639,Standard_Schnauzer,n02097209_1303.jpg,20
2514,Basenji,n02110806_3751.jpg,14
633,Whippet,n02091134_15038.jpg,3
4111,Lhasa,n02098413_1702.jpg,23
372,Norwich_Terrier,n02094258_645.jpg,2
432,Norwich_Terrier,n02094258_1825.jpg,2
2512,Basenji,n02110806_3974.jpg,14
4776,Saint_Bernard,n02109525_12641.jpg,27
896,Boston_Bull,n02096585_8120.jpg,4
1990,Pekinese,n02086079_10627.jpg,11
2559,Basenji,n02110806_3903.jpg,14
4733,Saint_Bernard,n02109525_7497.jpg,27
4420,Kerry_Blue_Terrier,n02093859_3036.jpg,25
5036,Chihuahua,n02085620_12101.jpg,28
1452,Schipperke,n02104365_6498.jpg,8
4558,Kerry_Blue_Terrier,n02093859_1239.jpg,25
4856,Saint_Bernard,n02109525_11445.jpg,27
2236,Irish_Wolfhound,n02090721_175.jpg,12
3491,Japanese_Spaniel,n02085782_3098.jpg,19
2541,Basenji,n02110806_5051.jpg,14
4790,Saint_Bernard,n02109525_12875.jpg,27
1436,Schipperke,n02104365_9611.jpg,8
2046,Pekinese,n02086079_8826.jpg,11
2863,African_hunting_dog,n02116738_6746.jpg,15
4422,Kerry_Blue_Terrier,n02093859_508.jpg,25
1018,Irish_Setter,n02100877_6683.jpg,5
2548,Basenji,n02110806_4472.jpg,14
926,Irish_Setter,n02100877_738.jpg,5
1372,Schipperke,n02104365_10071.jpg,8
1775,Pomeranian,n02112018_10309.jpg,10
3809,Dhole,n02115913_92.jpg,21
3119,Yorkshire_Terrier,n02094433_621.jpg,17
302,Toy_Poodle,n02113624_8943.jpg,1
4054,Lhasa,n02098413_9259.jpg,23
1651,Leonberg,n02111129_372.jpg,9
2783,African_hunting_dog,n02116738_849.jpg,15
66,Australian_Terrier,n02096294_1597.jpg,0
646,Whippet,n02091134_17638.jpg,3
4847,Saint_Bernard,n02109525_3448.jpg,27
2554,Basenji,n02110806_6066.jpg,14
768,Boston_Bull,n02096585_9912.jpg,4
2885,Komondor,n02105505_4118.jpg,16
4470,Kerry_Blue_Terrier,n02093859_2202.jpg,25
1074,Rottweiler,n02106550_11728.jpg,6
2380,Blenheim_Spaniel,n02086646_2891.jpg,13
2352,Blenheim_Spaniel,n02086646_117.jpg,13
224,Toy_Poodle,n02113624_2785.jpg,1
283,Toy_Poodle,n02113624_1785.jpg,1
4438,Kerry_Blue_Terrier,n02093859_49.jpg,25
1496,Schipperke,n02104365_10282.jpg,8
4980,Chihuahua,n02085620_14516.jpg,28
4358,Walker_Hound,n02089867_2743.jpg,24
3751,Dhole,n02115913_4275.jpg,21
2059,Pekinese,n02086079_17686.jpg,11
2651,Basenji,n02110806_3968.jpg,14
5109,Afghan_Hound,n02088094_7260.jpg,29
4113,Lhasa,n02098413_6535.jpg,23
18,Australian_Terrier,n02096294_3679.jpg,0
2412,Blenheim_Spaniel,n02086646_422.jpg,13
513,Norwich_Terrier,n02094258_739.jpg,2
4296,Walker_Hound,n02089867_942.jpg,24
793,Boston_Bull,n02096585_8203.jpg,4
1716,Leonberg,n02111129_1503.jpg,9
3152,Yorkshire_Terrier,n02094433_2457.jpg,17
170,Australian_Terrier,n02096294_4324.jpg,0
2464,Blenheim_Spaniel,n02086646_2155.jpg,13
3373,Japanese_Spaniel,n02085782_1191.jpg,19
517,Norwich_Terrier,n02094258_1864.jpg,2
3242,Basset,n02088238_10106.jpg,18
1260,Kelpie,n02105412_1078.jpg,7
4814,Saint_Bernard,n02109525_13146.jpg,27
1974,Pekinese,n02086079_18899.jpg,11
4192,Lhasa,n02098413_2851.jpg,23
2628,Basenji,n02110806_762.jpg,14
4308,Walker_Hound,n02089867_1225.jpg,24
4892,Chihuahua,n02085620_712.jpg,28
2100,Irish_Wolfhound,n02090721_5465.jpg,12
1015,Irish_Setter,n02100877_237.jpg,5
4902,Chihuahua,n02085620_3681.jpg,28
4021,miniature_pinscher,n02107312_2571.jpg,22
3651,Standard_Schnauzer,n02097209_3275.jpg,20
4135,Lhasa,n02098413_1693.jpg,23
4578,Standard_Poodle,n02113799_6304.jpg,26
1087,Rottweiler,n02106550_2323.jpg,6
3750,Dhole,n02115913_3527.jpg,21
609,Whippet,n02091134_12375.jpg,3
994,Irish_Setter,n02100877_3017.jpg,5
3606,Standard_Schnauzer,n02097209_384.jpg,20
3303,Basset,n02088238_9332.jpg,18
1630,Leonberg,n02111129_2047.jpg,9
2189,Irish_Wolfhound,n02090721_2964.jpg,12
81,Australian_Terrier,n02096294_3965.jpg,0
50,Australian_Terrier,n02096294_1231.jpg,0
4179,Lhasa,n02098413_1655.jpg,23
3171,Yorkshire_Terrier,n02094433_923.jpg,17
1067,Rottweiler,n02106550_8595.jpg,6
3193,Yorkshire_Terrier,n02094433_1869.jpg,17
4712,Standard_Poodle,n02113799_7438.jpg,26
605,Whippet,n02091134_4470.jpg,3
4813,Saint_Bernard,n02109525_14198.jpg,27
4997,Chihuahua,n02085620_3407.jpg,28
2274,Irish_Wolfhound,n02090721_5518.jpg,12
4068,Lhasa,n02098413_8397.jpg,23
5002,Chihuahua,n02085620_2693.jpg,28
2008,Pekinese,n02086079_3832.jpg,11
2085,Pekinese,n02086079_1451.jpg,11
2779,African_hunting_dog,n02116738_5635.jpg,15
1745,Pomeranian,n02112018_5812.jpg,10
4222,Lhasa,n02098413_2908.jpg,23
3875,miniature_pinscher,n02107312_4929.jpg,22
364,Norwich_Terrier,n02094258_1897.jpg,2
4999,Chihuahua,n02085620_2903.jpg,28
3513,Japanese_Spaniel,n02085782_2241.jpg,19
1186,Rottweiler,n02106550_8166.jpg,6
765,Boston_Bull,n02096585_4774.jpg,4
1760,Pomeranian,n02112018_863.jpg,10
4483,Kerry_Blue_Terrier,n02093859_189.jpg,25
388,Norwich_Terrier,n02094258_3467.jpg,2
4556,Kerry_Blue_Terrier,n02093859_2057.jpg,25
1973,Pekinese,n02086079_16268.jpg,11
533,Whippet,n02091134_16200.jpg,3
1811,Pomeranian,n02112018_1380.jpg,10
4410,Kerry_Blue_Terrier,n02093859_3140.jpg,25
3253,Basset,n02088238_1944.jpg,18
2021,Pekinese,n02086079_380.jpg,11
2420,Blenheim_Spaniel,n02086646_4219.jpg,13
326,Toy_Poodle,n02113624_6060.jpg,1
5088,Afghan_Hound,n02088094_2131.jpg,29
3297,Basset,n02088238_7131.jpg,18
4961,Chihuahua,n02085620_588.jpg,28
2816,African_hunting_dog,n02116738_8696.jpg,15
2216,Irish_Wolfhound,n02090721_1292.jpg,12
4262,Walker_Hound,n02089867_3726.jpg,24
2053,Pekinese,n02086079_5197.jpg,11
4312,Walker_Hound,n02089867_3585.jpg,24
3725,Dhole,n02115913_564.jpg,21
2505,Basenji,n02110806_1019.jpg,14
511,Norwich_Terrier,n02094258_847.jpg,2
3429,Japanese_Spaniel,n02085782_1656.jpg,19
1508,Schipperke,n02104365_8161.jpg,8
4781,Saint_Bernard,n02109525_12736.jpg,27
1328,Kelpie,n02105412_2085.jpg,7
4912,Chihuahua,n02085620_9357.jpg,28
43,Australian_Terrier,n02096294_1653.jpg,0
1243,Kelpie,n02105412_5135.jpg,7
4402,Kerry_Blue_Terrier,n02093859_1154.jpg,25
1454,Schipperke,n02104365_6667.jpg,8
4026,miniature_pinscher,n02107312_3864.jpg,22
695,Whippet,n02091134_10521.jpg,3
3188,Yorkshire_Terrier,n02094433_8535.jpg,17
3925,miniature_pinscher,n02107312_3980.jpg,22
418,Norwich_Terrier,n02094258_69.jpg,2
4525,Kerry_Blue_Terrier,n02093859_262.jpg,25
9,Australian_Terrier,n02096294_2175.jpg,0
3206,Basset,n02088238_10358.jpg,18
1727,Pomeranian,n02112018_5554.jpg,10
4279,Walker_Hound,n02089867_1546.jpg,24
3436,Japanese_Spaniel,n02085782_2162.jpg,19
4949,Chihuahua,n02085620_2937.jpg,28
435,Norwich_Terrier,n02094258_3438.jpg,2
1127,Rottweiler,n02106550_10481.jpg,6
1227,Kelpie,n02105412_652.jpg,7
791,Boston_Bull,n02096585_4983.jpg,4
1605,Leonberg,n02111129_4981.jpg,9
3399,Japanese_Spaniel,n02085782_1626.jpg,19
1849,Pomeranian,n02112018_9926.jpg,10
355,Norwich_Terrier,n02094258_125.jpg,2
371,Norwich_Terrier,n02094258_2380.jpg,2
505,Norwich_Terrier,n02094258_2617.jpg,2
5046,Afghan_Hound,n02088094_4037.jpg,29
2753,African_hunting_dog,n02116738_246.jpg,15
1312,Kelpie,n02105412_5138.jpg,7
4360,Walker_Hound,n02089867_1504.jpg,24
2353,Blenheim_Spaniel,n02086646_4311.jpg,13
623,Whippet,n02091134_9433.jpg,3
4349,Walker_Hound,n02089867_126.jpg,24
2171,Irish_Wolfhound,n02090721_1475.jpg,12
2035,Pekinese,n02086079_10603.jpg,11
4306,Walker_Hound,n02089867_1620.jpg,24
2271,Irish_Wolfhound,n02090721_272.jpg,12
2210,Irish_Wolfhound,n02090721_3527.jpg,12
3080,Yorkshire_Terrier,n02094433_5384.jpg,17
3715,Dhole,n02115913_3753.jpg,21
3572,Standard_Schnauzer,n02097209_1839.jpg,20
1655,Leonberg,n02111129_3388.jpg,9
3008,Komondor,n02105505_4138.jpg,16
3073,Yorkshire_Terrier,n02094433_7394.jpg,17
700,Whippet,n02091134_13376.jpg,3
1936,Pomeranian,n02112018_3504.jpg,10
2138,Irish_Wolfhound,n02090721_1003.jpg,12
3473,Japanese_Spaniel,n02085782_3499.jpg,19
3568,Standard_Schnauzer,n02097209_3811.jpg,20
3667,Standard_Schnauzer,n02097209_1514.jpg,20
247,Toy_Poodle,n02113624_2508.jpg,1
4989,Chihuahua,n02085620_11337.jpg,28
1889,Pomeranian,n02112018_6190.jpg,10
2518,Basenji,n02110806_5692.jpg,14
674,Whippet,n02091134_16904.jpg,3
4171,Lhasa,n02098413_14748.jpg,23
2017,Pekinese,n02086079_14307.jpg,11
832,Boston_Bull,n02096585_7887.jpg,4
4681,Standard_Poodle,n02113799_1980.jpg,26
4269,Walker_Hound,n02089867_3727.jpg,24
512,Norwich_Terrier,n02094258_3685.jpg,2
4604,Standard_Poodle,n02113799_3695.jpg,26
4086,Lhasa,n02098413_631.jpg,23
1159,Rottweiler,n02106550_5222.jpg,6
1594,Leonberg,n02111129_2881.jpg,9
2463,Blenheim_Spaniel,n02086646_2815.jpg,13
369,Norwich_Terrier,n02094258_1460.jpg,2
5029,Chihuahua,n02085620_2815.jpg,28
1437,Schipperke,n02104365_9639.jpg,8
4002,miniature_pinscher,n02107312_5290.jpg,22
1902,Pomeranian,n02112018_514.jpg,10
1467,Schipperke,n02104365_8706.jpg,8
3512,Japanese_Spaniel,n02085782_2269.jpg,19
3199,Basset,n02088238_12160.jpg,18
102,Australian_Terrier,n02096294_4022.jpg,0
3367,Basset,n02088238_10592.jpg,18
4142,Lhasa,n02098413_20830.jpg,23
2294,Irish_Wolfhound,n02090721_2305.jpg,12
3575,Standard_Schnauzer,n02097209_3430.jpg,20
943,Irish_Setter,n02100877_5861.jpg,5
2952,Komondor,n02105505_2069.jpg,16
2569,Basenji,n02110806_5381.jpg,14
3780,Dhole,n02115913_3052.jpg,21
510,Norwich_Terrier,n02094258_1691.jpg,2
2555,Basenji,n02110806_2957.jpg,14
4521,Kerry_Blue_Terrier,n02093859_86.jpg,25
2851,African_hunting_dog,n02116738_8579.jpg,15
1463,Schipperke,n02104365_5551.jpg,8
4393,Kerry_Blue_Terrier,n02093859_14.jpg,25
3315,Basset,n02088238_12293.jpg,18
290,Toy_Poodle,n02113624_5442.jpg,1
2290,Irish_Wolfhound,n02090721_936.jpg,12
3273,Basset,n02088238_10473.jpg,18
183,Australian_Terrier,n02096294_4290.jpg,0
1193,Rottweiler,n02106550_8994.jpg,6
3742,Dhole,n02115913_614.jpg,21
761,Boston_Bull,n02096585_2098.jpg,4
3951,miniature_pinscher,n02107312_5299.jpg,22
317,Toy_Poodle,n02113624_8304.jpg,1
99,Australian_Terrier,n02096294_1953.jpg,0
2333,Blenheim_Spaniel,n02086646_303.jpg,13
2832,African_hunting_dog,n02116738_9762.jpg,15
2775,African_hunting_dog,n02116738_4098.jpg,15
2311,Blenheim_Spaniel,n02086646_885.jpg,13
3045,Yorkshire_Terrier,n02094433_10184.jpg,17
4666,Standard_Poodle,n02113799_298.jpg,26
2323,Blenheim_Spaniel,n02086646_2834.jpg,13
2243,Irish_Wolfhound,n02090721_1041.jpg,12
1728,Pomeranian,n02112018_5540.jpg,10
3033,Yorkshire_Terrier,n02094433_2564.jpg,17
4107,Lhasa,n02098413_7979.jpg,23
4385,Kerry_Blue_Terrier,n02093859_3153.jpg,25
4565,Standard_Poodle,n02113799_6448.jpg,26
849,Boston_Bull,n02096585_2042.jpg,4
3604,Standard_Schnauzer,n02097209_1042.jpg,20
1822,Pomeranian,n02112018_2699.jpg,10
3293,Basset,n02088238_9486.jpg,18
2114,Irish_Wolfhound,n02090721_1417.jpg,12
4505,Kerry_Blue_Terrier,n02093859_3329.jpg,25
1101,Rottweiler,n02106550_208.jpg,6
514,Norwich_Terrier,n02094258_936.jpg,2
2417,Blenheim_Spaniel,n02086646_3172.jpg,13
97,Australian_Terrier,n02096294_4142.jpg,0
2727,African_hunting_dog,n02116738_3024.jpg,15
3760,Dhole,n02115913_4129.jpg,21
42,Australian_Terrier,n02096294_1121.jpg,0
841,Boston_Bull,n02096585_2725.jpg,4
739,Boston_Bull,n02096585_9153.jpg,4
986,Irish_Setter,n02100877_6998.jpg,5
4119,Lhasa,n02098413_17895.jpg,23
4591,Standard_Poodle,n02113799_5973.jpg,26
1614,Leonberg,n02111129_5256.jpg,9
2529,Basenji,n02110806_4199.jpg,14
1553,Leonberg,n02111129_5156.jpg,9
4430,Kerry_Blue_Terrier,n02093859_3291.jpg,25
626,Whippet,n02091134_16337.jpg,3
4782,Saint_Bernard,n02109525_1480.jpg,27
3813,Dhole,n02115913_250.jpg,21
4850,Saint_Bernard,n02109525_2385.jpg,27
4745,Saint_Bernard,n02109525_7109.jpg,27
1048,Irish_Setter,n02100877_123.jpg,5
989,Irish_Setter,n02100877_2283.jpg,5
1245,Kelpie,n02105412_1757.jpg,7
888,Boston_Bull,n02096585_8323.jpg,4
713,Whippet,n02091134_11775.jpg,3
1334,Kelpie,n02105412_511.jpg,7
254,Toy_Poodle,n02113624_166.jpg,1
3652,Standard_Schnauzer,n02097209_2194.jpg,20
1093,Rottweiler,n02106550_9317.jpg,6
1928,Pomeranian,n02112018_276.jpg,10
4672,Standard_Poodle,n02113799_2291.jpg,26
504,Norwich_Terrier,n02094258_310.jpg,2
2485,Blenheim_Spaniel,n02086646_1908.jpg,13
574,Whippet,n02091134_13143.jpg,3
4807,Saint_Bernard,n02109525_751.jpg,27
555,Whippet,n02091134_4002.jpg,3
4177,Lhasa,n02098413_3095.jpg,23
760,Boston_Bull,n02096585_12776.jpg,4
4513,Kerry_Blue_Terrier,n02093859_1139.jpg,25
2960,Komondor,n02105505_3806.jpg,16
2972,Komondor,n02105505_3792.jpg,16
1740,Pomeranian,n02112018_3867.jpg,10
4419,Kerry_Blue_Terrier,n02093859_2857.jpg,25
3551,Japanese_Spaniel,n02085782_3990.jpg,19
2279,Irish_Wolfhound,n02090721_4200.jpg,12
1416,Schipperke,n02104365_2435.jpg,8
1798,Pomeranian,n02112018_5330.jpg,10
3132,Yorkshire_Terrier,n02094433_2041.jpg,17
5071,Afghan_Hound,n02088094_2732.jpg,29
3890,miniature_pinscher,n02107312_6487.jpg,22
2049,Pekinese,n02086079_5053.jpg,11
141,Australian_Terrier,n02096294_8487.jpg,0
4643,Standard_Poodle,n02113799_283.jpg,26
1898,Pomeranian,n02112018_1317.jpg,10
1754,Pomeranian,n02112018_7157.jpg,10
2418,Blenheim_Spaniel,n02086646_3827.jpg,13
5102,Afghan_Hound,n02088094_1003.jpg,29
1059,Rottweiler,n02106550_10222.jpg,6
492,Norwich_Terrier,n02094258_2667.jpg,2
2844,African_hunting_dog,n02116738_6754.jpg,15
2012,Pekinese,n02086079_4350.jpg,11
84,Australian_Terrier,n02096294_4205.jpg,0
4736,Saint_Bernard,n02109525_7656.jpg,27
4917,Chihuahua,n02085620_1455.jpg,28
3175,Yorkshire_Terrier,n02094433_5176.jpg,17
228,Toy_Poodle,n02113624_288.jpg,1
4596,Standard_Poodle,n02113799_1518.jpg,26
1522,Leonberg,n02111129_2211.jpg,9
4478,Kerry_Blue_Terrier,n02093859_2227.jpg,25
4124,Lhasa,n02098413_5360.jpg,23
2867,African_hunting_dog,n02116738_9924.jpg,15
2256,Irish_Wolfhound,n02090721_3866.jpg,12
258,Toy_Poodle,n02113624_952.jpg,1
4257,Walker_Hound,n02089867_1912.jpg,24
4550,Kerry_Blue_Terrier,n02093859_1986.jpg,25
5133,Afghan_Hound,n02088094_231.jpg,29
681,Whippet,n02091134_12318.jpg,3
497,Norwich_Terrier,n02094258_307.jpg,2
2387,Blenheim_Spaniel,n02086646_1586.jpg,13
2019,Pekinese,n02086079_11684.jpg,11
3410,Japanese_Spaniel,n02085782_4365.jpg,19
146,Australian_Terrier,n02096294_1299.jpg,0
1606,Leonberg,n02111129_4017.jpg,9
2803,African_hunting_dog,n02116738_7170.jpg,15
855,Boston_Bull,n02096585_6874.jpg,4
2907,Komondor,n02105505_2426.jpg,16
1834,Pomeranian,n02112018_1146.jpg,10
4320,Walker_Hound,n02089867_1599.jpg,24
2916,Komondor,n02105505_4031.jpg,16
3984,miniature_pinscher,n02107312_2072.jpg,22
2183,Irish_Wolfhound,n02090721_4092.jpg,12
4144,Lhasa,n02098413_5594.jpg,23
2158,Irish_Wolfhound,n02090721_1728.jpg,12
36,Australian_Terrier,n02096294_8702.jpg,0
3121,Yorkshire_Terrier,n02094433_9739.jpg,17
2406,Blenheim_Spaniel,n02086646_1825.jpg,13
599,Whippet,n02091134_7232.jpg,3
4764,Saint_Bernard,n02109525_12155.jpg,27
3808,Dhole,n02115913_1688.jpg,21
3755,Dhole,n02115913_4117.jpg,21
3286,Basset,n02088238_665.jpg,18
1753,Pomeranian,n02112018_2991.jpg,10
3976,miniature_pinscher,n02107312_2300.jpg,22
3287,Basset,n02088238_10245.jpg,18
3703,Standard_Schnauzer,n02097209_1364.jpg,20
1814,Pomeranian,n02112018_541.jpg,10
1403,Schipperke,n02104365_9238.jpg,8
3866,miniature_pinscher,n02107312_4692.jpg,22
3612,Standard_Schnauzer,n02097209_597.jpg,20
5042,Chihuahua,n02085620_2793.jpg,28
968,Irish_Setter,n02100877_229.jpg,5
5061,Afghan_Hound,n02088094_4426.jpg,29
1901,Pomeranian,n02112018_12513.jpg,10
3091,Yorkshire_Terrier,n02094433_2882.jpg,17
4907,Chihuahua,n02085620_4919.jpg,28
847,Boston_Bull,n02096585_7933.jpg,4
1291,Kelpie,n02105412_1920.jpg,7
4820,Saint_Bernard,n02109525_1717.jpg,27
4898,Chihuahua,n02085620_1862.jpg,28
759,Boston_Bull,n02096585_1963.jpg,4
2928,Komondor,n02105505_955.jpg,16
1503,Schipperke,n02104365_9255.jpg,8
2723,African_hunting_dog,n02116738_5519.jpg,15
1638,Leonberg,n02111129_2330.jpg,9
4451,Kerry_Blue_Terrier,n02093859_1279.jpg,25
4580,Standard_Poodle,n02113799_1906.jpg,26
268,Toy_Poodle,n02113624_4221.jpg,1
4929,Chihuahua,n02085620_5496.jpg,28
4199,Lhasa,n02098413_7916.jpg,23
